inchikey,smiles,mw,observed_as_reactant,observed_as_product,strict_starting_material_candidate,source_reaction_ids,source_files,classifications
OBFBQUXBXYBNCD-UHFFFAOYSA-N,CC12Oc3ccccc3C1COc1ccccc12,238.286,False,True,False,LIT_0239,26-06-26 黄酮化合物的合成.md,literature_reaction
CDFDTQAKNHUNKM-UHFFFAOYSA-N,CC1=CC(C2(C)C=CC(=O)C=C2)C(=O)C=C1,214.264,False,True,False,LIT_0052,26-06-21 黄酮化合物研究进展（1）：黄酮类化合物.md,flavonoid_synthesis
JOSBXZGPLZRABX-UHFFFAOYSA-N,CC1=CC(Oc2ccc(C)cc2)C(=O)C=C1,214.264,False,True,False,LIT_0050,26-06-21 黄酮化合物研究进展（1）：黄酮类化合物.md,flavanone_synthesis
CIEVHJPXSPEZOG-UHFFFAOYSA-N,CC1=CC(c2cccc3c(=O)cc(-c4ccccc4)oc23)C(C(=O)c2ccccc2)C(c2ccccc2)C1,496.606,False,True,False,LIT_0004,26-06-15 黄酮化合物的结构.md,flavonoid_cyclization
RLKMBTJEPHXUET-UHFFFAOYSA-N,CC1=CC(c2cccc3c(=O)cc(-c4ccccc4)oc23)C(c2ccccc2)C(C(=O)c2ccccc2)C1,496.606,False,True,False,LIT_0003,26-06-15 黄酮化合物的结构.md,flavonoid_cyclization
GKIBMSVXCSRIPA-UHFFFAOYSA-N,CC1=CCC(=O)C(C2C=C(C)C=CC2=O)=C1,214.264,False,True,False,LIT_0051,26-06-21 黄酮化合物研究进展（1）：黄酮类化合物.md,flavonoid_synthesis
VFNHVLLNDUMVNQ-UHFFFAOYSA-N,CC1=C[C@](c2cccc3c(=O)cc(-c4ccccc4)oc32)[C@](C(=O)c2ccccc2)[C@](c2ccccc2)C1,493.582,False,True,False,LIT_0060,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
TYXZAISJYMUJAH-UHFFFAOYSA-N,CC1C=C(Br)c2ccccc2O1,225.085,True,True,False,LIT_0300_v02;LIT_0301_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
NCDSEQNSIBPEKG-UHFFFAOYSA-N,CC1CC(=O)c2ccccc2O1,162.188,True,False,True,LIT_0300_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
AVMHMVJVHYGDOO-UHFFFAOYSA-N,CC=CCBr,135.004,True,False,True,LIT_0106_v14,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
CXWLZAIKBAVUBJ-UHFFFAOYSA-N,CC=CCC(CC(=O)c1ccccc1)c1ccccc1,264.368,False,True,False,LIT_0106_v13;LIT_0106_v14;LIT_0106_v15,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
YTKRILODNOEEPX-UHFFFAOYSA-N,CC=CCCl,90.553,True,False,True,LIT_0106_v13,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
LOPHPAWGOMDGMA-UHFFFAOYSA-N,CC=CCI,182.004,True,False,True,LIT_0106_v15,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,44.053,True,False,True,LIT_0203,26-06-26 黄酮化合物的合成.md,protection
MNDIARAMWBIKFW-UHFFFAOYSA-N,CCCCCCBr,165.074,True,False,True,LIT_0106_v05,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
LOAAESJTQKLDQE-UHFFFAOYSA-N,CCCCCCC(CC(=O)c1ccccc1)c1ccccc1,294.438,False,True,False,LIT_0106_v04;LIT_0106_v05;LIT_0106_v06,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
VMKOFRJSULQZRM-UHFFFAOYSA-N,CCCCCCCCBr,193.128,True,False,True,LIT_0106_v08,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
GMCQNYGMZCPDDI-UHFFFAOYSA-N,CCCCCCCCC(CC(=O)c1ccccc1)c1ccccc1,322.492,False,True,False,LIT_0106_v07;LIT_0106_v08;LIT_0106_v09,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
CNDHHGUSRIZDSL-UHFFFAOYSA-N,CCCCCCCCCl,148.677,True,False,True,LIT_0106_v07,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
UWLHSHAHTBJTBA-UHFFFAOYSA-N,CCCCCCCCI,240.128,True,False,True,LIT_0106_v09,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
MLRVZFYXUZQSRU-UHFFFAOYSA-N,CCCCCCCl,120.623,True,False,True,LIT_0106_v04,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
ANOOTOPTCJRUPK-UHFFFAOYSA-N,CCCCCCI,212.074,True,False,True,LIT_0106_v06,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
GKXMWFAVHWCSJP-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)c1ccc(C)cc1,381.192,True,False,True,LIT_0107_v12;LIT_0107_v15;LIT_0107_v18;LIT_0107_v21;LIT_0107_v24,26-06-26 黄酮化合物的合成.md,biosynthesis
LIILCIIZVMZTSC-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)c1ccc(OC)cc1,397.191,True,False,True,LIT_0107_v13;LIT_0107_v16;LIT_0107_v19;LIT_0107_v22;LIT_0107_v25,26-06-26 黄酮化合物的合成.md,biosynthesis
SYUVAXDZVWPKSI-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)c1ccccc1,367.165,True,False,True,LIT_0107_v11;LIT_0107_v14;LIT_0107_v17;LIT_0107_v20;LIT_0107_v23,26-06-26 黄酮化合物的合成.md,biosynthesis
ABYDWDZTWUDKPU-UHFFFAOYSA-N,CCCC[Te+](CCCC)CC(=O)c1ccccc1,360.975,True,False,True,LIT_0109,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,46.069,False,True,False,LIT_0195,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
BCMMUVJOGNSUIW-UHFFFAOYSA-N,CCOC(=O)C(=O)C(C(=O)c1ccccc1O)c1ccccc1,312.321,True,True,False,LIT_0192;LIT_0193,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
OWZFULPEVHKEKS-UHFFFAOYSA-N,CCOC(=O)C(=O)Cl,136.534,True,False,True,LIT_0192,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
INEFUPSELDPKJP-UHFFFAOYSA-N,CCOC(=O)C(C(=O)c1c(O)cc(O)cc1O)c1ccccc1OC(=O)c1ccccc1,436.416,True,True,False,LIT_0290;LIT_0291,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
PPKREKVOGHFFOX-UHFFFAOYSA-N,CCOC(=O)C1(O)Oc2ccccc2C(=O)C1c1ccccc1,312.321,True,True,False,LIT_0193;LIT_0194,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
BKNYGYDBNNVIIW-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,329.994,True,False,True,LIT_0156_v04,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
COXWUFQIRZYFIS-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1cc(O)c(O)c(O)c1O,256.21,True,False,True,LIT_0156_v02,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
BHUWAYMJMLFHRL-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1cc(OC)c(OC)c(OC)c1OC,312.318,True,False,True,LIT_0156_v03,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
CYEWBUBDSRRSRF-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],372.202,True,False,True,LIT_0156_v05,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
GKKZMYDNDDMXSE-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1ccccc1,192.214,True,False,True,LIT_0156_v01,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
NVUDLLLLIJUDCR-UHFFFAOYSA-N,CCOC(=O)COc1ccc(OC)c(OC)c1CC#N,279.292,True,False,True,LIT_0279,26-06-26 黄酮化合物的合成.md,literature_reaction
SDEDJGFKZZHMKC-UHFFFAOYSA-N,CCOC(=O)COc1ccc(OC)c(OC)c1CC(=O)c1ccccc1O,374.389,True,True,False,LIT_0279;LIT_0280,26-06-26 黄酮化合物的合成.md,literature_reaction
RIFGWPKJUGCATF-UHFFFAOYSA-N,CCOC(=O)Cl,108.524,True,False,True,LIT_0290,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
FAMRKDQNMBBFBR-UHFFFAOYSA-N,CCOC(=O)N=NC(=O)OCC,174.156,True,False,True,LIT_0269,26-06-26 黄酮化合物的合成.md,literature_reaction
JXMLAPZRDDWRRV-UHFFFAOYSA-N,CCOC(=O)NNC(=O)OCC,176.172,False,True,False,LIT_0269,26-06-26 黄酮化合物的合成.md,literature_reaction
BFYUREPFGCUPNT-UHFFFAOYSA-N,CCOC(=O)c1oc2cc(O)cc(O)c2c(=O)c1-c1ccccc1OC(=O)c1ccccc1,446.411,True,True,False,LIT_0291;LIT_0292,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
BKLLEAGAPTYVHE-UHFFFAOYSA-M,CCOC(=O)c1oc2cc(O)cc(O)c2c(=O)c1-c1ccccc1[O-],341.295,True,True,False,LIT_0292;LIT_0293,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
FWTXSIZVVJHHMO-UHFFFAOYSA-N,CCOC(=O)c1oc2ccccc2c(=O)c1-c1ccccc1,294.306,True,True,False,LIT_0194;LIT_0195,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;isoflavone_synthesis
OFOWOJOURUQPAE-MOSHPQCFSA-N,CCOC(CSc1cc(OC)c(OC)cc1/C=C(\OC)c1ccccc1OC)OCC,448.581,True,True,False,LIT_0309_v02;LIT_0310_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
DJLPVSYTGHMBPK-UHFFFAOYSA-N,CCOC(CSc1cc(OC)c(OC)cc1C=O)OCC,314.403,True,False,True,LIT_0309_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
BHVRKVCHJHQDEE-HKWRFOASSA-N,CCOC(CSc1ccccc1/C=C(\OC)c1ccccc1OC)OCC,388.529,True,True,False,LIT_0309_v01;LIT_0310_v01,26-06-26 黄酮化合物的合成.md,literature_reaction
USRNCEFCEBXJOD-UHFFFAOYSA-N,CCOC(CSc1ccccc1C=O)OCC,254.351,True,False,True,LIT_0309_v01,26-06-26 黄酮化合物的合成.md,literature_reaction
WBJINCZRORDGAQ-UHFFFAOYSA-N,CCOC=O,74.079,True,False,True,LIT_0073;LIT_0189,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
RTZKZFJDLAIYFH-UHFFFAOYSA-N,CCOCC,74.123,True,False,True,LIT_0128,26-06-26 黄酮化合物的合成.md,deprotection
JMKMCUVWEOOJBU-UHFFFAOYSA-N,CCOP(=O)(OCC)C(OC)c1ccccc1OC,288.28,True,False,True,LIT_0309_v01;LIT_0309_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,62.137,False,True,False,LIT_0163,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
MANHTJYIRBOYIN-UHFFFAOYSA-N,CCSC(C#N)=C(Br)c1ccccc1,268.179,True,False,True,LIT_0160,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
SXYUEWKOGCNZFD-UHFFFAOYSA-N,CCSC(C#N)=C(Oc1ccccc1C(=O)OC)c1ccccc1,339.416,True,True,False,LIT_0161;LIT_0162,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
VPWTVFRPKMMWIN-UHFFFAOYSA-N,CCSC1(C#N)C(=O)c2ccccc2OC1c1ccccc1,309.39,True,True,False,LIT_0162;LIT_0163,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;flavonoid_synthesis
NMHNTIAKDLLDSO-UHFFFAOYSA-N,CCS[C-](C#N)C(Br)(Oc1ccccc1C(=O)OC)c1ccccc1,419.32,True,True,False,LIT_0160;LIT_0161,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
HHFAWKCIHAUFRX-UHFFFAOYSA-N,CC[O-],45.061,False,True,False,LIT_0293,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
NEHMKBQYUWJMIP-UHFFFAOYSA-N,CCl,50.488,False,True,False,LIT_0277;LIT_0278,26-06-26 黄酮化合物的合成.md,literature_reaction
INQOMBQAUSQDDS-UHFFFAOYSA-N,CI,141.939,True,False,True,LIT_0133,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
JLTDJTHDQAWBAV-UHFFFAOYSA-N,CN(C)c1ccccc1,121.183,True,False,True,LIT_0239,26-06-26 黄酮化合物的合成.md,literature_reaction
ROSDSFDQCJNGOL-UHFFFAOYSA-N,CNC,45.085,True,False,True,LIT_0203,26-06-26 黄酮化合物的合成.md,protection
OKKJLVBELUTLKV-UHFFFAOYSA-N,CO,32.042,False,True,False,LIT_0243;LIT_0244;LIT_0252;LIT_0254;LIT_0255;LIT_0265,26-06-26 黄酮化合物的合成.md,cyclization;deprotection;literature_reaction;protection;reduction
YXZAANSFGURKCL-UHFFFAOYSA-M,COC(=O)C(=O)c1ccccc1[O-],179.151,True,True,False,LIT_0240;LIT_0241,26-06-26 黄酮化合物的合成.md,cyclization
OMPHCNPRDWMNEQ-UHFFFAOYSA-N,COC(=O)C(C(=O)c1ccc(OC)cc1OC)c1cc(OC)ccc1O,360.362,True,True,False,LIT_0246;LIT_0247,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
BMVVMLBQJJVVAA-UHFFFAOYSA-N,COC(=O)C(c1ccc(OC)cc1O[Si](C)(C)C(C)(C)C)C(SCc1ccccc1)c1ccccc1O,538.782,True,True,False,LIT_0226;LIT_0227,26-06-26 黄酮化合物的合成.md,reduction
PESOGYSRCPWDHV-UHFFFAOYSA-N,COC(=O)C1C(=O)COc2ccccc21,206.197,True,False,True,LIT_0281,26-06-26 黄酮化合物的合成.md,literature_reaction
WHUVQPGRRWPJGS-UHFFFAOYSA-N,COC(=O)C=Cc1c(OC)cc(OC)cc1OC,252.266,True,False,True,LIT_0107_v09;LIT_0107_v10,26-06-26 黄酮化合物的合成.md,biosynthesis
PQLQSEUZCLHNEE-UHFFFAOYSA-N,COC(=O)C=Cc1c(OC)cccc1OC,222.24,True,False,True,LIT_0107_v07;LIT_0107_v08,26-06-26 黄酮化合物的合成.md,biosynthesis
MUSBGYBFOQLHBB-UHFFFAOYSA-N,COC(=O)C=Cc1cc(OC)ccc1OC,222.24,True,False,True,LIT_0107_v05;LIT_0107_v06,26-06-26 黄酮化合物的合成.md,biosynthesis
CCRCUPLGCSFEDV-UHFFFAOYSA-N,COC(=O)C=Cc1ccccc1,162.188,True,False,True,LIT_0107_v01;LIT_0107_v02,26-06-26 黄酮化合物的合成.md,biosynthesis
FCMNDLLGEGVMQQ-UHFFFAOYSA-N,COC(=O)C=Cc1ccccc1OC,192.214,True,False,True,LIT_0107_v03;LIT_0107_v04,26-06-26 黄酮化合物的合成.md,biosynthesis
IGMGKSSWAKGQLD-UHFFFAOYSA-N,COC(=O)Cc1cc(OC)ccc1O,196.202,True,False,True,LIT_0246,26-06-26 黄酮化合物的合成.md,protection
DZMQUVMSJAWOTH-UHFFFAOYSA-N,COC(=O)Cc1ccc(OC)cc1O,196.202,True,True,False,LIT_0223;LIT_0224,26-06-26 黄酮化合物的合成.md,literature_reaction
PJZVYCWIQPSWOK-UHFFFAOYSA-N,COC(=O)Cc1ccc(OC)cc1OCc1ccccc1,286.327,True,True,False,LIT_0222;LIT_0223,26-06-26 黄酮化合物的合成.md,literature_reaction;oxidation
CDYGECVZGWVHLC-UHFFFAOYSA-N,COC(=O)Cc1ccc(OC)cc1O[Si](C)(C)C(C)(C)C,310.466,True,True,False,LIT_0224;LIT_0225,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
AUXKUPSPKYDOCH-GDBMZVCRSA-N,COC(=O)[C@@]1(O)c2ccccc2O[C@@H]1c1ccccc1O,286.283,True,True,False,LIT_0243;LIT_0244,26-06-26 黄酮化合物的合成.md,cyclization;deprotection
QPJVMBTYPHYUOC-UHFFFAOYSA-N,COC(=O)c1ccccc1,136.15,False,True,False,LIT_0292,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
OSWPMRLSEDHDFF-UHFFFAOYSA-N,COC(=O)c1ccccc1O,152.149,True,False,True,LIT_0159,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
OSWPMRLSEDHDFF-UHFFFAOYSA-M,COC(=O)c1ccccc1[O-],151.141,True,True,False,LIT_0159;LIT_0160,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
OODPUQMUEDSMMO-UHFFFAOYSA-N,COC(c1ccccc1)C(Br)C(=O)c1ccccc1OC(C)=O,377.234,True,True,False,LIT_0126;LIT_0127,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;protection
IVXMLWGJPIMNNA-UHFFFAOYSA-N,COC1(C)C=C(Br)c2ccccc2O1,255.111,True,True,False,LIT_0300_v04;LIT_0301_v04,26-06-26 黄酮化合物的合成.md,literature_reaction
PBXVXEFMUFKZEZ-UHFFFAOYSA-N,COC1(C)CC(=O)c2ccccc2O1,192.214,True,False,True,LIT_0300_v04,26-06-26 黄酮化合物的合成.md,literature_reaction
TZBSMGPSVYYXHQ-UHFFFAOYSA-N,COC1=C(OC)C(=O)C(C2COc3cc(OC)ccc3C2)=CC1=O,330.336,False,True,False,LIT_0270,26-06-26 黄酮化合物的合成.md,literature_reaction
NADHCXOXVRHBHC-UHFFFAOYSA-N,COC1=C(OC)C(=O)C=CC1=O,168.148,True,False,True,LIT_0270,26-06-26 黄酮化合物的合成.md,literature_reaction
QDZQAZZKMDPMSD-PTLJPGCISA-N,COC1=CC(=CC(CO)C2C=C([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)C=C(O)C2=O)C=CC1=O,482.441,True,True,False,LIT_0046;LIT_0047,26-06-18 黄酮化合物的生物合成.md,biosynthesis
JPSHKIIZDYVUNB-XBUOOGCBSA-O,COC1=CC(=CC(CO)Oc2ccc([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)cc2O)C=CC1=[OH+],483.449,True,False,True,LIT_0041,26-06-18 黄酮化合物的生物合成.md,biosynthesis
ROMGAUDABUHCAF-RANFIIHUSA-N,COC1=CC(=CC(CO)Oc2ccc([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)cc2O)C=CC1O,484.457,True,True,False,LIT_0044;LIT_0045,26-06-18 黄酮化合物的生物合成.md,biosynthesis
JPSHKIIZDYVUNB-CZCIIYHRSA-O,COC1=CC(=C[C@@H](CO)Oc2ccc([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)cc2O)C=CC1=[OH+],483.449,False,True,False,LIT_0040,26-06-18 黄酮化合物的生物合成.md,biosynthesis
JPSHKIIZDYVUNB-CPKIHRHESA-O,COC1=CC(=C[C@H](CO)Oc2ccc([C@H]3Oc4cc(O)cc(O)c4C(=O)[C@@H]3O)cc2O)C=CC1=[OH+],483.449,False,True,False,LIT_0040,26-06-18 黄酮化合物的生物合成.md,biosynthesis
ACMDRUOYHVOYNL-UHFFFAOYSA-N,COC1=CC(=C[C]CO)C=CC1=O,178.187,True,True,False,LIT_0039;LIT_0040;LIT_0043;LIT_0044;LIT_0046,26-06-18 黄酮化合物的生物合成.md,biosynthesis
DCNHYWSNHGOKHN-UHFFFAOYSA-N,COC1=CC(=O)C(=O)C=C1OC,168.148,True,False,True,LIT_0200,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
OIIWAPYAJCEIFE-UHFFFAOYSA-N,COC1=CC(=O)C(C2COc3cc(OC)ccc3C2)=C(OC)C1=O,330.336,False,True,False,LIT_0271,26-06-26 黄酮化合物的合成.md,literature_reaction
VLLDDLPRWUTBAZ-KHPPLWFESA-M,COC1=CC(=O)C([O-])=C/C1=C1\COc2ccccc2C1=O,283.259,True,True,False,LIT_0200;LIT_0201,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
OLBNOBQOQZRLMP-UHFFFAOYSA-N,COC1=CC(=O)C=C(OC)C1=O,168.148,True,False,True,LIT_0271,26-06-26 黄酮化合物的合成.md,literature_reaction
XANWOZZCWVSUHV-UHFFFAOYSA-N,COC1C=C(Br)c2ccccc2O1,241.084,True,True,False,LIT_0300_v03;LIT_0301_v03,26-06-26 黄酮化合物的合成.md,literature_reaction
GBUNUQXRCFJKRC-UHFFFAOYSA-N,COC1CC(=O)c2ccccc2O1,178.187,True,False,True,LIT_0300_v03,26-06-26 黄酮化合物的合成.md,literature_reaction
QPDYQFZMXLHVTL-UHFFFAOYSA-N,COCOc1cc(C(C)=O)ccc1OC,210.229,True,False,True,LIT_0250,26-06-26 黄酮化合物的合成.md,protection
VOUOJMNGALCLCW-UHFFFAOYSA-N,COCOc1cc(O)c2c(=O)c(OC)c(-c3ccc(OCc4ccccc4)cc3)oc2c1,434.444,True,True,False,LIT_0324;LIT_0325,26-06-26 黄酮化合物的合成.md,c_glycosylation;flavonoid_synthesis
RIHAHSXBFXRBAV-RMKNXTFCSA-N,COCOc1cc(O)cc(OCOC)c1C(=O)/C=C/c1ccc(OC)cc1,374.389,True,True,False,LIT_0172;LIT_0173,26-06-26 黄酮化合物的合成.md,protection
SHJSDTRVZAYAHW-UHFFFAOYSA-N,COCOc1cc(O)cc(OCOC)c1C(=O)C1OC1c1ccc(OC)cc1,390.388,True,True,False,LIT_0173;LIT_0174,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;protection
CMWAOCYXFOQOIV-UHFFFAOYSA-N,COCOc1cc(O)cc(OCOC)c1C(C)=O,256.254,True,True,False,LIT_0171;LIT_0172,26-06-26 黄酮化合物的合成.md,protection
AWYYUPFSWZEVRX-JXMROGBWSA-N,COCOc1cc(OC)cc(OCOC)c1C(=O)/C=C/c1ccc(OC)cc1,388.416,True,True,False,LIT_0176;LIT_0177,26-06-26 黄酮化合物的合成.md,protection
WPQFWVAYZWGOLE-UHFFFAOYSA-N,COCOc1cc(OC)cc(OCOC)c1C(=O)C1OC1c1ccc(OC)cc1,404.415,True,True,False,LIT_0177;LIT_0178,26-06-26 黄酮化合物的合成.md,protection
GHPCXTLKDPMEDJ-UHFFFAOYSA-N,COCOc1cc(OC)cc(OCOC)c1C(C)=O,270.281,True,True,False,LIT_0175;LIT_0176,26-06-26 黄酮化合物的合成.md,protection
MZAOLYHZXIGSBG-UHFFFAOYSA-N,COCOc1cc(OCOC)c(C(=O)COC)c(OC(=O)c2ccc(OCc3ccccc3)cc2)c1,496.512,True,True,False,LIT_0323;LIT_0324,26-06-26 黄酮化合物的合成.md,c_glycosylation
MEPDPIWZMSUNPP-RMKNXTFCSA-N,COCOc1ccc(/C=C/C(=O)c2ccc(OC)c(OCOC)c2)c(OCOC)c1,418.442,True,True,False,LIT_0250;LIT_0251,26-06-26 黄酮化合物的合成.md,protection
CCNIWEUCZSTZIU-UHFFFAOYSA-N,COCOc1ccc(C=O)c(OCOC)c1,226.228,True,False,True,LIT_0250,26-06-26 黄酮化合物的合成.md,protection
LFBIVMIVBNXHNI-UHFFFAOYSA-N,COCOc1ccc(CCC(O)c2ccc(OC)c(OCOC)c2)c(O)c1,378.421,True,True,False,LIT_0252;LIT_0253,26-06-26 黄酮化合物的合成.md,protection
WQLPLKHWJCVNCV-UHFFFAOYSA-N,COCOc1ccc(CCC(O)c2ccc(OC)c(OCOC)c2)c(OCOC)c1,422.474,True,True,False,LIT_0251;LIT_0252,26-06-26 黄酮化合物的合成.md,protection
VMTVGCXBUMGNEW-UHFFFAOYSA-N,COCOc1ccc2c(c1)OC(c1ccc(OC)c(O)c1)CC2,316.353,True,True,False,LIT_0254;LIT_0255,26-06-26 黄酮化合物的合成.md,literature_reaction;reduction
NVIHTQKYSICELX-UHFFFAOYSA-N,COCOc1ccc2c(c1)OC(c1ccc(OC)c(OCOC)c1)CC2,360.406,True,True,False,LIT_0253;LIT_0254,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
FFQUYRSQCNUGHO-UHFFFAOYSA-N,COCOc1ccccc1C(O)C(C(=O)OC)c1ccc(OC)cc1O[Si](C)(C)C(C)(C)C,476.642,True,True,False,LIT_0225;LIT_0226,26-06-26 黄酮化合物的合成.md,protection;reduction
JNGQZZUZGAWLRX-UHFFFAOYSA-N,COCOc1ccccc1C=O,166.176,True,False,True,LIT_0225,26-06-26 黄酮化合物的合成.md,protection
UBDFQMYLNYONBE-UHFFFAOYSA-N,COCOc1ccccc1CBr,231.089,True,False,True,LIT_0241;LIT_0263,26-06-26 黄酮化合物的合成.md,cyclization;literature_reaction
FJAJXQSUVQBAKU-BJKPWLCLSA-N,COCOc1ccccc1CC(C(=O)N1C(=O)N(C)[C@H](C)[C@H]1c1ccccc1)c1ccccc1,458.558,True,True,False,LIT_0263;LIT_0264,26-06-26 黄酮化合物的合成.md,literature_reaction;reduction
XGQNTDLJUUFLSK-UHFFFAOYSA-N,COCOc1ccccc1CC(CO)c1ccccc1,272.344,True,True,False,LIT_0264;LIT_0265,26-06-26 黄酮化合物的合成.md,literature_reaction;reduction
RUUWTPFLJGUGOX-UHFFFAOYSA-N,COCOc1ccccc1COc1ccccc1C(=O)C(=O)OC,330.336,True,True,False,LIT_0241;LIT_0242,26-06-26 黄酮化合物的合成.md,cyclization;deprotection
WPQIIMKUJRJKED-SJLPKXTDSA-N,COCOc1ccccc1[C@H]1Oc2ccccc2[C@]1(O)C(=O)OC,330.336,True,True,False,LIT_0242;LIT_0243,26-06-26 黄酮化合物的合成.md,deprotection
QPNBIDRUAMWRFS-UHFFFAOYSA-N,COOc1ccccc1C(=O)C1=CCSc2cc(OC)c(OC)cc21,358.415,True,True,False,LIT_0310_v02;LIT_0311_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
NYMCJKZZZIZEPS-UHFFFAOYSA-N,COc1c(C)c2c(c(O)c1CO)C(=O)CC(c1ccccc1)O2,314.337,False,True,False,LIT_0185,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
SZGSOKNQKVCZMY-XYOKQWHBSA-N,COc1c(F)cc(/C=C2/Oc3c(OC)c(OC)c(OC)c(OC)c3C2=O)cc1F,408.353,False,True,False,LIT_0123_v04,26-06-26 黄酮化合物的合成.md,oxidation
KBSLGHDKSCGXKQ-UHFFFAOYSA-N,COc1c(F)cc(C=O)cc1F,172.13,True,False,True,LIT_0123_v02;LIT_0123_v04,26-06-26 黄酮化合物的合成.md,oxidation
QKHWNALZLGXAIH-BQYQJAHWSA-N,COc1c(O)cc(O)c(C(=O)/C=C/c2ccccc2)c1O,286.283,True,True,False,LIT_0149;LIT_0150,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
LKOJGSWUMISDOF-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,284.267,True,True,False,LIT_0150;LIT_0151;LIT_0152,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
YMGVBXISEMNYPP-UHFFFAOYSA-N,COc1c(OC)c(OC)c2c(c1OC)OCC2=O,254.238,True,True,False,LIT_0122_v02;LIT_0123_v03;LIT_0123_v04,26-06-26 黄酮化合物的合成.md,literature_reaction;oxidation
KZMACGJDUUWFCH-UHFFFAOYSA-O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,331.3,True,False,True,LIT_0083,26-06-25 黄酮化合物的性质.md,flavonoid_synthesis
